Price,Close,High,Low,Open,Volume
Ticker,RGLS,RGLS,RGLS,RGLS,RGLS
Date,,,,,
2020-01-28,10.800000190734863,11.0,10.100000381469727,10.100000381469727,8490
2020-01-29,10.899999618530273,11.199999809265137,10.199999809265137,10.800000190734863,11200
2020-01-30,10.800000190734863,11.0,10.5,10.899999618530273,4050
2020-01-31,10.800000190734863,11.300000190734863,10.300000190734863,10.800000190734863,12620
2020-02-03,10.5,11.5,10.300000190734863,10.699999809265137,12220
2020-02-04,10.100000381469727,11.0,9.5,10.800000190734863,22370
2020-02-05,9.800000190734863,10.199999809265137,9.699999809265137,10.199999809265137,11120
2020-02-06,10.100000381469727,10.300000190734863,9.699999809265137,9.699999809265137,8570
2020-02-07,10.100000381469727,10.399999618530273,9.699999809265137,10.399999618530273,15300
2020-02-10,9.699999809265137,10.0,9.600000381469727,10.0,20190
2020-02-11,9.600000381469727,10.0,9.600000381469727,9.800000190734863,3360
2020-02-12,8.899999618530273,10.0,8.800000190734863,10.0,18540
2020-02-13,8.800000190734863,9.100000381469727,8.800000190734863,8.800000190734863,9720
2020-02-14,8.600000381469727,9.399999618530273,8.5,9.0,7470
2020-02-18,8.300000190734863,8.699999809265137,8.0,8.300000190734863,16250
2020-02-19,8.300000190734863,8.800000190734863,8.300000190734863,8.5,7310
2020-02-20,8.300000190734863,9.0,8.0,8.800000190734863,13120
2020-02-21,8.199999809265137,9.0,8.100000381469727,8.199999809265137,9690
2020-02-24,8.0,8.600000381469727,7.900000095367432,8.199999809265137,6000
2020-02-25,7.800000190734863,9.0,7.800000190734863,8.0,6970
2020-02-26,7.300000190734863,8.100000381469727,7.199999809265137,8.0,9200
2020-02-27,7.5,7.900000095367432,6.800000190734863,7.300000190734863,17430
2020-02-28,7.400000095367432,8.100000381469727,6.5,7.599999904632568,21230
2020-03-02,7.300000190734863,7.5,6.699999809265137,7.5,5690
2020-03-03,7.099999904632568,7.699999809265137,7.0,7.099999904632568,5870
2020-03-04,7.0,8.0,6.699999809265137,7.5,7370
2020-03-05,7.199999809265137,7.300000190734863,6.800000190734863,6.800000190734863,6920
2020-03-06,6.800000190734863,7.5,6.800000190734863,7.400000095367432,7780
2020-03-09,7.099999904632568,7.699999809265137,6.5,7.699999809265137,16060
2020-03-10,6.800000190734863,8.199999809265137,6.5,7.300000190734863,35460
2020-03-11,6.0,7.199999809265137,6.0,7.099999904632568,14600
2020-03-12,5.199999809265137,6.300000190734863,5.0,6.199999809265137,19930
2020-03-13,5.199999809265137,5.5,5.199999809265137,5.5,5410
2020-03-16,4.400000095367432,5.699999809265137,4.300000190734863,5.199999809265137,16410
2020-03-17,4.800000190734863,5.099999904632568,4.400000095367432,4.800000190734863,6240
2020-03-18,4.400000095367432,5.099999904632568,4.400000095367432,4.599999904632568,8570
2020-03-19,4.800000190734863,4.900000095367432,4.400000095367432,4.400000095367432,5350
2020-03-20,4.5,5.099999904632568,4.5,5.0,4020
2020-03-23,4.400000095367432,4.800000190734863,4.300000190734863,4.5,9300
2020-03-24,4.599999904632568,5.099999904632568,4.5,5.0,63440
2020-03-25,4.699999809265137,5.199999809265137,4.400000095367432,5.0,51670
2020-03-26,4.800000190734863,5.0,4.699999809265137,4.900000095367432,8560
2020-03-27,4.800000190734863,4.900000095367432,4.699999809265137,4.800000190734863,6920
2020-03-30,4.900000095367432,5.0,4.800000190734863,5.0,5430
2020-03-31,4.599999904632568,5.099999904632568,4.599999904632568,5.0,21280
2020-04-01,4.800000190734863,5.0,4.599999904632568,4.599999904632568,7880
2020-04-02,4.699999809265137,5.099999904632568,4.599999904632568,5.099999904632568,6920
2020-04-03,4.800000190734863,4.900000095367432,4.5,4.5,1990
2020-04-06,4.599999904632568,5.199999809265137,4.5,5.199999809265137,20530
2020-04-07,4.599999904632568,4.699999809265137,4.599999904632568,4.699999809265137,15640
2020-04-08,4.5,4.699999809265137,4.400000095367432,4.699999809265137,16370
2020-04-09,4.5,4.599999904632568,4.400000095367432,4.599999904632568,22340
2020-04-13,4.800000190734863,4.800000190734863,4.5,4.800000190734863,55210
2020-04-14,4.699999809265137,5.0,4.5,5.0,97760
2020-04-15,5.300000190734863,5.599999904632568,4.699999809265137,4.699999809265137,193720
2020-04-16,4.900000095367432,5.300000190734863,4.800000190734863,5.300000190734863,62250
2020-04-17,4.900000095367432,5.099999904632568,4.900000095367432,5.099999904632568,38330
2020-04-20,4.800000190734863,5.199999809265137,4.699999809265137,5.199999809265137,46940
2020-04-21,4.599999904632568,5.0,4.599999904632568,4.900000095367432,25050
2020-04-22,4.599999904632568,4.699999809265137,4.5,4.599999904632568,43790
2020-04-23,4.599999904632568,5.0,4.5,4.599999904632568,22350
2020-04-24,4.699999809265137,5.0,4.599999904632568,5.0,25580
2020-04-27,4.699999809265137,5.0,4.699999809265137,5.0,39270
2020-04-28,5.199999809265137,5.199999809265137,4.800000190734863,4.800000190734863,54360
2020-04-29,5.099999904632568,5.300000190734863,5.0,5.300000190734863,34680
2020-04-30,5.099999904632568,5.300000190734863,4.900000095367432,5.199999809265137,27550
2020-05-01,4.900000095367432,5.099999904632568,4.699999809265137,5.099999904632568,27580
2020-05-04,6.199999809265137,6.400000095367432,4.800000190734863,4.900000095367432,140540
2020-05-05,5.900000095367432,6.800000190734863,5.5,6.800000190734863,62080
2020-05-06,5.5,6.0,5.300000190734863,6.0,17680
2020-05-07,5.699999809265137,5.699999809265137,5.099999904632568,5.699999809265137,28710
2020-05-08,6.300000190734863,6.400000095367432,5.5,5.699999809265137,46520
2020-05-11,7.400000095367432,7.400000095367432,5.5,5.5,69750
2020-05-12,7.599999904632568,8.800000190734863,7.400000095367432,7.599999904632568,97620
2020-05-13,6.699999809265137,8.0,6.5,8.0,77250
2020-05-14,6.599999904632568,7.199999809265137,5.599999904632568,7.199999809265137,38850
2020-05-15,6.0,6.300000190734863,5.5,6.300000190734863,50640
2020-05-18,6.199999809265137,6.400000095367432,5.800000190734863,6.0,28740
2020-05-19,6.199999809265137,6.5,5.699999809265137,6.300000190734863,37780
2020-05-20,6.199999809265137,6.300000190734863,5.900000095367432,6.099999904632568,20040
2020-05-21,6.699999809265137,6.900000095367432,5.800000190734863,6.099999904632568,39860
2020-05-22,6.900000095367432,7.199999809265137,6.199999809265137,6.699999809265137,49300
2020-05-26,6.699999809265137,7.099999904632568,6.400000095367432,7.099999904632568,21240
2020-05-27,6.599999904632568,6.800000190734863,6.199999809265137,6.800000190734863,17960
2020-05-28,7.300000190734863,7.599999904632568,6.599999904632568,6.699999809265137,79240
2020-05-29,7.5,7.800000190734863,6.800000190734863,7.300000190734863,43260
