Price,Close,High,Low,Open,Volume
Ticker,ASTC,ASTC,ASTC,ASTC,ASTC
Date,,,,,
2020-01-28,60.900001525878906,62.400001525878906,60.900001525878906,61.20000076293945,63
2020-01-29,57.0,61.5,57.0,60.0,1577
2020-01-30,51.599998474121094,59.099998474121094,49.5,59.099998474121094,907
2020-01-31,53.099998474121094,53.70000076293945,49.5,52.5,330
2020-02-03,53.400001525878906,55.79999923706055,51.599998474121094,51.900001525878906,430
2020-02-04,51.599998474121094,54.900001525878906,51.0,54.900001525878906,427
2020-02-05,52.20000076293945,53.400001525878906,51.0,53.400001525878906,260
2020-02-06,50.099998474121094,54.29999923706055,49.5,54.29999923706055,1030
2020-02-07,51.29999923706055,52.20000076293945,51.0,51.0,533
2020-02-10,55.5,61.79999923706055,53.099998474121094,61.5,983
2020-02-11,57.599998474121094,63.0,55.5,63.0,567
2020-02-12,58.20000076293945,59.099998474121094,54.0,56.099998474121094,287
2020-02-13,64.19999694824219,64.5,57.900001525878906,59.400001525878906,3220
2020-02-14,63.0,65.4000015258789,60.599998474121094,64.19999694824219,713
2020-02-18,59.099998474121094,63.0,59.099998474121094,61.5,690
2020-02-19,59.400001525878906,60.29999923706055,58.79999923706055,60.29999923706055,267
2020-02-20,59.099998474121094,60.0,56.400001525878906,58.79999923706055,1070
2020-02-21,61.20000076293945,61.20000076293945,59.400001525878906,60.0,110
2020-02-24,57.599998474121094,62.099998474121094,56.099998474121094,59.099998474121094,637
2020-02-25,49.79999923706055,57.29999923706055,46.5,56.70000076293945,1143
2020-02-26,53.099998474121094,55.5,44.70000076293945,51.900001525878906,2183
2020-02-27,48.0,52.20000076293945,45.0,46.5,450
2020-02-28,50.400001525878906,51.0,40.20000076293945,45.599998474121094,933
2020-03-02,49.79999923706055,49.79999923706055,48.29999923706055,49.79999923706055,130
2020-03-03,52.79999923706055,53.099998474121094,48.0,49.79999923706055,677
2020-03-04,49.79999923706055,51.0,48.0,48.599998474121094,993
2020-03-05,48.29999923706055,49.20000076293945,47.70000076293945,49.20000076293945,207
2020-03-06,46.20000076293945,50.400001525878906,45.599998474121094,50.400001525878906,250
2020-03-09,45.599998474121094,47.70000076293945,39.900001525878906,47.70000076293945,1040
2020-03-10,51.900001525878906,51.900001525878906,42.0,48.900001525878906,917
2020-03-11,49.79999923706055,51.0,46.79999923706055,49.5,527
2020-03-12,43.5,46.20000076293945,43.5,45.0,1240
2020-03-13,39.599998474121094,47.70000076293945,30.0,42.599998474121094,683
2020-03-16,37.5,42.29999923706055,37.5,42.0,473
2020-03-17,41.70000076293945,43.20000076293945,31.200000762939453,39.0,647
2020-03-18,35.099998474121094,41.70000076293945,30.0,41.70000076293945,507
2020-03-19,33.900001525878906,39.0,33.29999923706055,39.0,63
2020-03-20,32.70000076293945,37.20000076293945,32.400001525878906,32.400001525878906,593
2020-03-23,33.29999923706055,36.29999923706055,29.399999618530273,33.0,227
2020-03-24,33.599998474121094,36.29999923706055,32.70000076293945,36.29999923706055,170
2020-03-25,121.5,232.5,99.0,109.19999694824219,1562137
2020-03-26,104.0999984741211,111.0,86.4000015258789,108.0,128570
2020-03-27,108.9000015258789,180.0,105.0,169.5,509637
2020-03-30,94.80000305175781,98.0999984741211,87.0,97.5,47943
2020-03-31,78.0,90.9000015258789,75.30000305175781,90.0,36527
